Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
250,18690,Jalen Richard,OAK,RB,3,WAS,0,0,0,4,0,1,4,0,0,0.8,0.8
250,18974,Chad Williams,ARI,WR,3,DAL,0,0,0,0,0,1,8,0,0,0.8,0.8
250,19063,George Kittle,SF,TE,3,LAR,0,0,0,0,0,1,8,0,0,0.8,0.8
260,9331,Michael Crabtree,OAK,WR,3,WAS,0,0,0,0,0,1,7,0,0,0.7,0.7
260,15561,Brandon Williams,IND,TE,3,CLE,0,0,0,0,0,1,7,0,0,0.7,0.7
260,15965,Trey Burton,PHI,TE,3,NYG,0,0,0,0,0,2,7,0,0,0.7,0.7
263,12083,Derek Anderson,CAR,QB,3,NO,17,0,0,0,0,0,0,0,0,0.7,0.68
264,16142,Terrance West,BAL,RB,3,JAX,0,0,0,26,0,0,0,0,1,0.6,0.6
264,16765,Amari Cooper,OAK,WR,3,WAS,0,0,0,0,0,1,6,0,0,0.6,0.6
264,18285,Roger Lewis,NYG,WR,3,PHI,0,0,0,0,0,1,6,0,0,0.6,0.6
264,18995,Jamaal Williams,GB,RB,3,CIN,0,0,0,6,0,0,0,0,0,0.6,0.6
264,19176,Darrell Daniels,IND,TE,3,CLE,0,0,0,0,0,1,6,0,0,0.6,0.6
264,19562,Austin Ekeler,LAC,RB,3,KC,0,0,0,0,0,1,6,0,0,0.6,0.6
270,11463,Brandon LaFell,CIN,WR,3,GB,0,0,0,0,0,1,5,0,0,0.5,0.5
270,15071,Latavius Murray,MIN,RB,3,TB,0,0,0,5,0,0,0,0,0,0.5,0.5
270,16962,AJ Derby,DEN,TE,3,BUF,0,0,0,0,0,1,5,0,0,0.5,0.5
270,17023,Zach Zenner,DET,RB,3,ATL,0,0,0,5,0,0,0,0,0,0.5,0.5
270,18376,Alan Cross,TB,FB,3,MIN,0,0,0,0,0,1,5,0,0,0.5,0.5
275,13275,Kyle Rudolph,MIN,TE,3,TB,0,0,0,0,0,1,4,0,0,0.4,0.4
275,14141,Cole Beasley,DAL,WR,3,ARI,0,0,0,0,0,1,4,0,0,0.4,0.4
275,16510,Jerick McKinnon,MIN,RB,3,TB,0,0,0,5,0,2,-1,0,0,0.4,0.4
275,16958,Randall Telfer,CLE,TE,3,IND,0,0,0,0,0,1,4,0,0,0.4,0.4
275,18032,Tyler Higbee,LAR,TE,3,SF,0,0,0,0,0,1,4,0,0,0.4,0.4
275,19043,Isaiah McKenzie,DEN,WR,3,BUF,0,0,0,4,0,0,0,0,0,0.4,0.4
281,722,Jason Witten,DAL,TE,3,ARI,0,0,0,0,0,1,3,0,0,0.3,0.3
281,15010,Kerwynn Williams,ARI,RB,3,DAL,0,0,0,3,0,0,0,0,0,0.3,0.3
281,15866,Josh Hill,NO,TE,3,CAR,0,0,0,0,0,1,3,0,0,0.3,0.3
281,15937,Phillip Supernaw,TEN,TE,3,SEA,0,0,0,0,0,1,3,0,0,0.3,0.3
281,16856,Matt Jones,IND,RB,3,CLE,0,0,0,3,0,0,0,0,0,0.3,0.3
281,17066,Terrell Watson,PIT,RB,3,CHI,0,0,0,3,0,0,0,0,0,0.3,0.3
281,19008,Ryan Switzer,DAL,WR,3,ARI,0,0,0,3,0,0,0,0,0,0.3,0.3
288,16728,Dontrelle Inman,LAC,WR,3,KC,0,0,0,0,0,1,2,0,0,0.2,0.2
288,17914,Laquon Treadwell,MIN,WR,3,TB,0,0,0,0,0,1,2,0,0,0.2,0.2
288,18003,Kenyan Drake,MIA,RB,3,NYJ,0,0,0,0,0,1,2,0,0,0.2,0.2
288,18093,Andy Janovich,DEN,FB,3,BUF,0,0,0,2,0,0,0,0,0,0.2,0.2
292,15048,Travis Kelce,KC,TE,3,LAC,0,0,0,0,0,1,1,0,0,0.1,0.1
292,19085,De'Angelo Henderson,DEN,RB,3,BUF,0,0,0,1,0,0,0,0,0,0.1,0.1
294,1545,Anthony Fasano,MIA,TE,3,NYJ,0,0,0,0,0,0,0,0,0,0,0
294,3601,Eric Weems,TEN,WR,3,SEA,0,0,0,0,0,0,0,0,0,0,0
294,5511,Brent Celek,PHI,TE,3,NYG,0,0,0,0,0,0,0,0,0,0,0
294,8373,Brandon Tate,BUF,WR,3,DEN,0,0,0,0,0,0,0,0,0,0,0
294,8771,Darrius Heyward-Bey,PIT,WR,3,CHI,0,0,0,0,0,0,0,0,0,0,0
294,11345,Logan Paulsen,SF,TE,3,LAR,0,0,0,0,0,0,0,0,0,0,0
294,11422,Joe Webb,BUF,QB,3,DEN,0,0,0,0,0,0,0,0,0,0,0
